"Water Quality
Station Code",Name or Location of Monitoring Station,State/UT,"Type of Water
Body","Frequency of
Monitoring",Latitude,Longitude,
2273,"RIVER SAL NEAR HOTEL LEELA MOBOR, CAVELOSSIM",GOA,RIVER,MONTHLY,15.156136,73.95205,
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSA-PANAJI,GOA,RIVER,MONTHLY,15.608275,73.836869,
2275,"RIVER CHAPORA NEAR ALORNA FORT , PERNEM",GOA,RIVER,MONTHLY,15.700331,73.904347,
2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",GOA,RIVER,MONTHLY,15.590815,73.952907,
2277,WELL AT VERNA INDI.ESTATE.(M/S CIPLA LIMITED),GOA,GROUND WATER,HALF-YEARLY,15.368606,73.9448,
2278,WELL AT SANCOALE INDL.ESTATE,GOA,GROUND WATER,HALF-YEARLY,15.383933,73.873514,
2279,"WELL AT ZUARI INDUSTRIES LTD, ZUARI NAGAR",GOA,GROUND WATER,HALF-YEARLY,15.381967,73.875719,
2280,WELL AT KUDAI INDL. ESTATE(M/S CADILA HEALTHCARE LIMITED),GOA,GROUND WATER,HALF-YEARLY,15.462972,73.971447,
2281,WELL AT CORLIM INDL. ESTATE,GOA,GROUND WATER,HALF-YEARLY,15.499056,73.932308,
2282,WELL AT PILERNE INDUSTRIAL ESTATE(M/S UNICHEM ),GOA,GROUND WATER,HALF-YEARLY,15.529438,73.796302,
3175,ANJUNEM LAKE,GOA,LAKE,MONTHLY,15.616728,74.088381,
3176,RUMDER LAKE,GOA,LAKE,MONTHLY,15.291878,74.102136,
3177,CARAMBOLIM LAKE,GOA,LAKE,MONTHLY,15.495072,73.924758,
3178,RAIA LAKE,GOA,LAKE,MONTHLY,15.272603,74.017028,
3179,SAIPEM LAKE,GOA,LAKE,MONTHLY,15.522175,73.791717,
3180,CURTORIM LAKE,GOA,LAKE,MONTHLY,15.289136,74.018536,
3181,RIVER ZUARI AT BORIM BRIDGE,GOA,RIVER,MONTHLY,15.350089,74.00325,
3182,RIVER ZUARI AT MARCAIM JETTY,GOA,RIVER,MONTHLY,15.407325,73.944117,
3183,"RIVER SAL AT KHAREBAND, MARGAO",GOA,RIVER,MONTHLY,15.275075,73.948836,
3184,"RIVER SAL AT ORLIM BRIDGE, ORLIM",GOA,RIVER,MONTHLY,15.220008,73.957919,
3185,RIVER MANDOVI AT AMONA BRIDGE,GOA,RIVER,MONTHLY,15.527369,73.968625,
3186,RIVER MANDOVI AT IFFI JETTY,GOA,RIVER,MONTHLY,15.503417,73.845425,
3187,RIVER MANDOVI NEAR HOTEL MARRIOT,GOA,RIVER,MONTHLY,15.487294,73.809108,
3188,RIVER TIRACOL AT TIRACOL,GOA,RIVER,MONTHLY,15.721736,73.695817,
3189,RIVER CHAPORA AT SIOLIM,GOA,RIVER,MONTHLY,15.631633,73.760186,
3190,RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE),GOA,RIVER,MONTHLY,15.510461,73.779575,
3191,RIVER SINQUERIM NEAR NERUL TEMPLE,GOA,RIVER,MONTHLY,15.499086,73.779919,
3192,BORE WELL AT PILERNE INDUSTRIAL ESTATE,GOA,GROUND WATER,HALF-YEARLY,15.528469,73.797361,
3193,BORE WELL AT CUNCOLIM INDUSTRIAL ESTATE,GOA,GROUND WATER,HALF-YEARLY,15.164621,73.989226,
3194,BORE WELL AT BETHORA INDUSTRIAL ESTATE,GOA,GROUND WATER,HALF-YEARLY,15.385928,74.028225,
3195,BORE WELL AT MADKAIM INDUSTRIAL ESTATE,GOA,GROUND WATER,HALF-YEARLY,15.423045,73.954292,
4013,TIRACOL BEACH,GOA,COASTAL,MONTHLY,15.720857,73.68186,
4014,MIRAMAR BEACH,GOA,COASTAL,MONTHLY,15.482664,73.807302,
4015,CALANGUTE BEACH,GOA,COASTAL,MONTHLY,15.531787,73.75851,
4016,MORJIM BEACH,GOA,COASTAL,MONTHLY,15.629169,73.725747,
4017,MOBOR BEACH,GOA,COASTAL,MONTHLY,15.156355,73.944955,
4018,BAINA BEACH,GOA,COASTAL,MONTHLY,15.39155,73.806607,
4019,GALGIBAG BEACH,GOA,COASTAL,MONTHLY,14.969011,74.045068,
4020,COLVA BEACH,GOA,COASTAL,MONTHLY,15.277315,73.912572,
4021,VAGATOR BEACH,GOA,COASTAL,MONTHLY,15.603125,73.733511,
4022,VELSAO BEACH,GOA,COASTAL,MONTHLY,15.354661,73.883923,
4408,HARWALE WATER FALL,GOA,LAKE,MONTHLY,15.550929,74.026743,
4409,SALMONA SPRING,GOA,RIVER,MONTHLY,15.533614,73.786404,
4410,RIVER CHAPOLI AT CHAPOLI DAM,GOA,RIVER,MONTHLY,15.020919,74.052073,
10012,RIVER MANDOVI AT PANAJI U/S,GOA,RIVER,MONTHLY,15.503122,73.856151,
10013,RIVER MANDOVI AT PANAJI D/S,GOA,RIVER,MONTHLY,15.505738,73.830863,
20013,PANAJI-1 TONCA,GOA,STP,MONTHLY,15.482447,73.81748,
20014,PANAJI-2 TONCA,GOA,STP,MONTHLY,15.482601,73.818077,
1,SABARMATI AT DHAROI DAM,GUJARAT,RIVER,MONTHLY,24.004528,72.853278,
2,SABARMATI AT AHMEDABAD AT V.N. BRIDGE,GUJARAT,RIVER,MONTHLY,22.982611,72.543139,
3,WELL AT AHMEDABAD,GUJARAT,GROUND WATER,HALF-YEARLY,23.022784,72.571178,
4,MAHI AT SEVALIA,GUJARAT,RIVER,MONTHLY,22.81225,73.359778,
5,MAHI AT VASAD,GUJARAT,RIVER,MONTHLY,22.4405,73.073361,
6,WELL AT BARODA,GUJARAT,GROUND WATER,HALF-YEARLY,22.307158,73.181219,
7,NARMADA AT GARUDESHWAR,GUJARAT,RIVER,MONTHLY,21.887833,73.645444,
46,"TAPI AT UKAI, SHERULA BRIDGE",GUJARAT,RIVER,MONTHLY,21.259844,73.565783,
47,"TAPI AT KATHORE, (NH-8 BRIDGE)",GUJARAT,RIVER,MONTHLY,21.284075,72.952236,
1148,AMBIKA AT BILIMORA,GUJARAT,RIVER,MONTHLY,20.772106,72.951625,
1149,KOLAK AT PATALIA BDG.,GUJARAT,RIVER,MONTHLY,20.461511,72.886556,
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,",GUJARAT,RIVER,MONTHLY,20.358825,72.881708,
1221,"SABARMATI AT KHEROJ BRIDGE,",GUJARAT,RIVER,MONTHLY,24.22986,73.005317,
1222,"SHEDHI AT KHEDA,",GUJARAT,RIVER,MONTHLY,22.739321,72.679059,
1223,"SABARMATI AFTER CONF. WITH MESHWA AT VAUTHA (NEAR
DHOKLA),",GUJARAT,RIVER,MONTHLY,22.721547,72.530103,
1224,"MESHWA NEAR RAJASTHAN BORDER AT SAMLAJI,",GUJARAT,RIVER,MONTHLY,23.681975,73.391956,
1226,"WELL AT NAROL, AHMEDABAD,",GUJARAT,GROUND WATER,HALF-YEARLY,22.972906,72.588261,
1227,"PANAM AT LUNAWADA,",GUJARAT,RIVER,MONTHLY,23.055164,73.716378,
1228,"ANAS AT DAHOD, (KUSHALGARH), DIST. PANCHMAHAL",GUJARAT,RIVER,MONTHLY,22.846264,74.291789,
1229,"MAHI NEAR RAJASTHAN BORDER AT KADANA DAM,",GUJARAT,RIVER,MONTHLY,23.285842,73.831736,
1230,"MAHI AFTER CONF. WITH ANAS AT PARDI (BANASWADA),",GUJARAT,RIVER,MONTHLY,23.324822,73.9021,
1231,"MAHI AT VIRPUR,",GUJARAT,RIVER,MONTHLY,23.152072,73.551372,
1243,"NARMADA AT BHARUCH, ZADESHVAR,",GUJARAT,RIVER,MONTHLY,21.665906,72.916681,
1244,"NARMADA AT PANETHA,",GUJARAT,RIVER,MONTHLY,21.950608,73.584697,
1245,"NARMADA AT CHANDOD,",GUJARAT,RIVER,MONTHLY,21.983722,73.456331,
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),",GUJARAT,RIVER,MONTHLY,20.371433,72.881108,
1247,"TAPI AT MANDAVI,",GUJARAT,RIVER,MONTHLY,21.247908,73.301033,
1248,"TAPI AT SURAT U/S KATHORE,",GUJARAT,RIVER,MONTHLY,21.2855,72.935483,
1343,"KANKORIA LAKE AT AHMEDABAD, NR. BALVATIKA,",GUJARAT,LAKE,MONTHLY,23.006731,72.601622,
1344,"CHANDOLA LAKE AT AHMEDABAD,",GUJARAT,LAKE,MONTHLY,22.987972,72.589067,
1345,"AJWAH LAKE AT SRI SAYAJI SABVAR, BARODA,",GUJARAT,LAKE,MONTHLY,22.401206,73.388603,
1346,"SURSAGAR LAKE AT BARODA,",GUJARAT,LAKE,MONTHLY,22.300392,73.205078,
1407,"SABARMATI AT GANDHI NAGAR CHILODA BRIDGE, LEKAWADA,",GUJARAT,RIVER,MONTHLY,23.245906,72.68218,
1408,"SABARMATI AT VILL. MIROLI TALUKA DASCROI, AHMEDABAD,",GUJARAT,RIVER,MONTHLY,23.031314,72.575114,
1409,"SABARMATI AT RAILWAY BRIDGE AHMEDABAD,",GUJARAT,RIVER,MONTHLY,23.06353,72.589064,
1434,AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT,RIVER,MONTHLY,21.701178,73.021733,
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI, VALSAD,",GUJARAT,RIVER,MONTHLY,20.342461,72.905403,
1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM
JETPUR CITY,",GUJARAT,RIVER,MONTHLY,21.763115,70.424313,
1437,"KHARI AT LALI VILLAGE NEAR AHMEDABAD,",GUJARAT,RIVER,MONTHLY,22.868749,72.627351,
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN,",GUJARAT,RIVER,MONTHLY,21.111549,73.111601,
1482,"SABARMATI AT MAHUDI JAIN TEMPLE, 150 KM. FORM ORIGIN,",GUJARAT,RIVER,MONTHLY,23.496903,72.796265,
1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,RIVER,MONTHLY,21.223442,72.89572,
1861,PURNA RIVER ON BRIDGE AT SURAT-NAVSARI HIGHWAY,GUJARAT,RIVER,MONTHLY,20.980464,73.016757,
1862,KAVERI RIVER ON BRIDGE AT BILLIMORA-VALSAD ROAD,GUJARAT,RIVER,MONTHLY,20.756033,73.066786,
1863,MAHI AT UMETA BRIDGE,GUJARAT,RIVER,MONTHLY,22.342298,73.052575,
1864,MAHI AT MUJPUR,GUJARAT,RIVER,MONTHLY,22.254744,72.982618,
1865,DHADAR RIVER AT KOTHADA,GUJARAT,RIVER,MONTHLY,22.023279,70.368724,
1866,"SABARMATI RIVER AT HANSAOL BRIDGE,",GUJARAT,RIVER,MONTHLY,23.090926,72.629239,
1948,GROUND WATER AT BHAVNAGAR,GUJARAT,GROUND WATER,HALF-YEARLY,21.764472,72.151931,
1949,GROUND WATER AT AMRELI,GUJARAT,GROUND WATER,HALF-YEARLY,21.62,71.230006,
1950,GROUND WATER AT JUNAGADH,GUJARAT,GROUND WATER,HALF-YEARLY,21.522041,70.45785,
1951,GROUND WATER AT RAJKOT,GUJARAT,GROUND WATER,HALF-YEARLY,22.303892,70.802158,
1952,GROUND WATER AT SURENDRANAGAR,GUJARAT,GROUND WATER,HALF-YEARLY,22.720141,71.649491,
1953,GROUND WATER AT JAMNAGAR,GUJARAT,GROUND WATER,HALF-YEARLY,22.470703,70.057739,
1954,GROUND WATER AT BHUJ,GUJARAT,GROUND WATER,HALF-YEARLY,23.242,69.666933,
1955,GROUND WATER AT PALANPUR,GUJARAT,GROUND WATER,HALF-YEARLY,24.17405,72.4331,
1956,GROUND WATER AT MEHASANA,GUJARAT,GROUND WATER,HALF-YEARLY,23.587992,72.369308,
1957,GROUND WATER AT SIDDHPUR (DIST.PATAN),GUJARAT,GROUND WATER,HALF-YEARLY,23.919619,72.366836,
1958,GROUND WATER AT HIMATNAGAR,GUJARAT,GROUND WATER,HALF-YEARLY,23.612325,72.960308,
1959,GROUND WATER AT NADIAD,GUJARAT,GROUND WATER,HALF-YEARLY,22.70001,72.870001,
1960,GROUND WATER AT DAHOD,GUJARAT,GROUND WATER,HALF-YEARLY,22.837931,74.253147,
1961,GROUND WATER AT GODHARA,GUJARAT,GROUND WATER,HALF-YEARLY,22.778803,73.614281,
1962,VADODARA (INDUSTRIAL-NANDESARI),GUJARAT,GROUND WATER,HALF-YEARLY,22.307158,73.181219,
1963,ANKLESHWAR (INDUSTRIAL AREA),GUJARAT,GROUND WATER,HALF-YEARLY,21.626425,73.015197,
1964,PANDESARA (INDSTRIAL) SURAT,GUJARAT,GROUND WATER,HALF-YEARLY,21.140667,72.842727,
1965,"MORA-HAJIRA (INDUSTRIAL), HAJIRA",GUJARAT,GROUND WATER,HALF-YEARLY,21.169974,72.673905,
1966,"GABHENI VILLAGE, SURAT (INDUSTRIAL)",GUJARAT,GROUND WATER,HALF-YEARLY,21.086356,72.827622,
1967,"ATUL, VILLAGE G.W, (VALSAD)",GUJARAT,GROUND WATER,HALF-YEARLY,20.537319,72.941042,
1968,"VAPI INDUSTRIAL AREA IN D/S, VAPI",GUJARAT,GROUND WATER,HALF-YEARLY,20.365136,72.922025,
1969,"SARIGAM VILLAGE (D/S OF INDUSTRIALAREA), VAPI",GUJARAT,GROUND WATER,HALF-YEARLY,20.284507,72.854843,
1970,"BOREWELL D/S TSDF SITE, GIDC INDUSTRIAL AREA, VAPI",GUJARAT,GROUND WATER,HALF-YEARLY,20.366667,72.900001,
1971,THOL TANK (KALOL) (DIST. MEHASANA),GUJARAT,TANK,MONTHLY,23.139908,72.393158,
1972,"NALSAROVAR LAKE (SANAND), DIST.AHMEDABAD",GUJARAT,LAKE,MONTHLY,22.799681,72.039422,
1973,"BINDUSAROVAR, SIDDHPUR (DIST.PATAN)",GUJARAT,LAKE,MONTHLY,23.908353,72.364462,
1974,"SAHASTRLING SAROVAR,  PATAN",GUJARAT,LAKE,MONTHLY,23.862505,72.098387,
1975,"LAKHOTA TALAV, JAMNAGAR",GUJARAT,LAKE,MONTHLY,22.465119,70.068231,
1976,NARSIMEHTA TALAV- JUNAGADH,GUJARAT,LAKE,MONTHLY,21.518858,70.454794,
1977,CITY LAKE OF NADIAD,GUJARAT,LAKE,MONTHLY,22.600453,72.763836,
1978,"RANJITNAGAR TALAV (HALOL), PANCHMAHALS",GUJARAT,LAKE,MONTHLY,22.51542,73.592757,
1979,"OLPAD, VILLAGE POND:OLPAD, SURAT",GUJARAT,POND,MONTHLY,21.337574,72.753809,
1980,AMLAKHADI AT PUNGAM ANKLESHWAR DISTT BHARUCH,GUJARAT,RIVER,MONTHLY,21.631161,72.956485,
1981,"NARMADA AT ZANOR (NTPC), BHARUCH",GUJARAT,RIVER,MONTHLY,21.714997,73.042891,
1982,"TAPI AT RANDER BRIDGE, SURAT",GUJARAT,RIVER,MONTHLY,21.194545,72.811552,
1983,TAPI RIVER NEAR BARDOLI (KAPP BRIDGE) BARDOLI,GUJARAT,RIVER,MONTHLY,21.221618,73.170007,
2070,"KIM RIVER AT SAHOL BRIDGE, OLPAD HANSOT ROAD, DIST. SURAT",GUJARAT,RIVER,MONTHLY,21.461094,72.726327,
2071,"TAPI RIVER AT ONGC BRIDGE AT SURAT, DIST. SURAT",GUJARAT,RIVER,MONTHLY,21.148919,72.743684,
2072,BHOGAVO RIVER D/S OF SURENDRANAGAR.,GUJARAT,RIVER,MONTHLY,22.715528,71.672688,
2073,"NARMADA MAIN CANAL, NR. VILLAGE. LIMBADIA, DIST.
GANDHINAGAR.",GUJARAT,CANAL,MONTHLY,23.134936,72.611525,
2074,"TAPI CANAL AT VILLAGE UMARWADA, NEAR GIDC ESTATE OF 
PANOLI.",GUJARAT,CANAL,MONTHLY,21.589419,72.975333,
2075,"RIVER AT DHAROI DAM, DIST. MEHSANA.",GUJARAT,RIVER,MONTHLY,24.004247,72.854736,
2076,ANKLESHWAR RESERVOIR AT GIDC ANKLESHWAR AT VALIA ROAD.,GUJARAT,LAKE,MONTHLY,21.609869,73.007261,
2077,"MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION, DIST.
SURAT.",GUJARAT,LAKE,MONTHLY,21.244819,73.355505,
2078,"KUWADAVA LAKE, VILL. KUWADAVA, DIST. RAJKOT.",GUJARAT,LAKE,MONTHLY,22.357715,70.939848,
2079,"DHUDHIA TALAV AT NAVSARI, DIST. NAVSARI.",GUJARAT,POND,MONTHLY,22.463603,73.517011,
2080,MASMA KHADI- OLPAD- SARAS ROAD,GUJARAT,CREEK,MONTHLY,21.296333,72.760033,
2081,AMLAKHADI CREEK AT PUNGAM.,GUJARAT,CREEK,MONTHLY,21.615413,72.941847,
2082,"RIVER AT TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, 
DIST. JUNAGADH.",GUJARAT,RIVER,MONTHLY,20.882324,70.414066,
2083,BORE WELL OF CHHATRAL GIDC.,GUJARAT,GROUND WATER,HALF-YEARLY,21.093078,72.857456,
2084,BORE WELL OF PALSANA VILLAGE.,GUJARAT,GROUND WATER,HALF-YEARLY,21.082075,72.985392,
2085,BORE WELL OF SANTEJ VILLAGE.,GUJARAT,GROUND WATER,HALF-YEARLY,23.101706,72.474661,
2086,"BORE WELL AT MSW DISPOSAL SITE OF SURAT MUNICIPAL
CORPORATION AT VILL. KHAJOD, DIST. SURAT.",GUJARAT,GROUND WATER,HALF-YEARLY,21.116142,72.788028,
2087,B/W- HAZARDOUS W. DISPOSAL SITE (GUJ. ENVIRO P.& I. LTD. ),GUJARAT,GROUND WATER,HALF-YEARLY,21.105792,72.805043,
2088,BORE WELL OF SACHIN GIDC.,GUJARAT,GROUND WATER,HALF-YEARLY,21.093078,72.857456,
2089,"B/W NEAR INDL. AREA BORASARA & NAVAPURA, DIST. SURAT.",GUJARAT,GROUND WATER,HALF-YEARLY,21.196517,72.830936,
2090,WELL AT OLPAD.,GUJARAT,GROUND WATER,HALF-YEARLY,21.340136,72.755392,
2091,BORE WELL OF NAVSARI GIDC INDUSTRIES ASSOCIATION OFFICE.,GUJARAT,GROUND WATER,HALF-YEARLY,20.94645,72.949736,
2092,WATER WORKS OF NAVSARI NEAR DHUDIA TALAV.,GUJARAT,GROUND WATER,HALF-YEARLY,20.947567,72.930205,
2093,WELL OF BARDOLI AT REST HOUSE.,GUJARAT,GROUND WATER,HALF-YEARLY,21.120001,73.120001,
2094,"WELL AT ANKLESHWAR INDUSTRIAL AREA (BORE WELL OF M/S 
INDUSTRIAL CARBON AT ANKLESHWAR- RAJPIPLA ROAD.",GUJARAT,GROUND WATER,HALF-YEARLY,21.626625,73.014386,
2095,"BORE WELL AT STP MADHAPAR, DIST. RAJKOT.",GUJARAT,GROUND WATER,HALF-YEARLY,22.325303,70.768797,
2096,"BORE WELL, SNR. VINAYAK JAL SUDDHIKARAN SAHAKARI MANDALI",GUJARAT,GROUND WATER,HALF-YEARLY,23.080616,72.66693,
,"LTD. (CETP ), VILL. BAVLA, DIST. AHMEDABAD.",,,,,,
2097,"BORE WELL OF SOMESHWAR RICE MILL, NR. BAVLA ECO PROJECT, 
(CETP ), VILL. BAVLA, DIST. AHMEDABAD.",GUJARAT,GROUND WATER,HALF-YEARLY,22.855423,72.365734,
2098,"BORE WELL OF PIRANA TERMINAL PUMPING STATION, PIRANA, 
NR. V. N. BRIDGE, AHMEDABAD.",GUJARAT,GROUND WATER,HALF-YEARLY,22.991197,72.566917,
3196,"VANDKHADI AT VILLAGE UMARWADA, TA ANKLESHWAR, 
BHARUCH",GUJARAT,CREEK,MONTHLY,21.628255,73.016715,
3197,"MACHHU-II DAM, RAFLESHWAR, MORBI, RAJKOT",GUJARAT,LAKE,MONTHLY,22.762517,70.864837,
3198,"GOMTI LAKE, OPP, RANCHODAJI TEMPLE, DAKOR, KHEDA",GUJARAT,LAKE,MONTHLY,22.756175,73.146486,
3199,"HAMISAR TALAV, BHUJ",GUJARAT,LAKE,MONTHLY,23.251444,69.663361,
3200,MOONSAR LAKE OF VIRAMGAM,GUJARAT,LAKE,MONTHLY,23.121408,72.041022,
3201,"MALAV TALAV, DHOLKA",GUJARAT,LAKE,MONTHLY,22.726822,72.435239,
3202,VHERAIMATA TALAV AT ANAND,GUJARAT,LAKE,MONTHLY,22.554542,72.954764,
3203,"AMRAVATI AT VILLAGE DADHAL , TA ANKLESHWAR, BHARUCH",GUJARAT,RIVER,MONTHLY,21.635384,73.064972,
3204,"VISHWAMITRI DOWNSTREAM OF AT KHALIPUR VILLAGE, BEFORE 
MEETING JAMBUVA RIVER",GUJARAT,RIVER,MONTHLY,22.209342,73.160406,
3205,"VISHWAMITRI UPSTREAM AT ASOD BRIDGE AT N.H. 8 , NEAR
GLDEN CHOKDI, ASOD VEMALI ROAD",GUJARAT,RIVER,MONTHLY,22.255227,73.165754,
3206,MAHI AT SHERKHI BRIDGE,GUJARAT,RIVER,MONTHLY,22.342339,73.054185,
3207,"BOREWELL OF GIDC, JHAGADIA",GUJARAT,GROUND WATER,HALF-YEARLY,21.636969,73.131793,
3208,"JILLA PANCHAYAT SCHOOL, NEAR GRAM PANCHAYAT KATA FALIA, 
VILLAGE NAMDHA, VALSAD",GUJARAT,GROUND WATER,HALF-YEARLY,20.608052,72.929151,
3209,"BOREWELL OF GAYATRI PRAGNA SCHOOL, BHADARWAD ROAD, 
BAZAR FALIA, SARIGAM, VALSAD",GUJARAT,GROUND WATER,HALF-YEARLY,20.284672,72.855067,
3210,"BOREWELL AT PIRAMAL GLASS, VILLAGE TARSADI AT KOSAMBA
INDUSTRIAL AREA, SURAT",GUJARAT,GROUND WATER,HALF-YEARLY,21.458587,72.942997,
3211,"BOREWELL AT PRIMARY HEALTH CENTER, KADODARA, SURAT",GUJARAT,GROUND WATER,HALF-YEARLY,21.170075,72.96507,
3212,"BOREWELL NEAR CENTER OF EXCELLENCE BUILDING, GIDC, VATVA, 
AHMEDABAD",GUJARAT,GROUND WATER,HALF-YEARLY,22.998773,72.554637,
3213,"BOREWELL, CETP-NARODA, GIDC, NARODA-AHMEDABAD",GUJARAT,GROUND WATER,HALF-YEARLY,23.081253,72.667725,
3214,"BOREWELL NEAR GIDC ODHAV INDUSTRIAL ASSOCIATION
BUILDING, GIDC, ODHAV, AHMEDABAD",GUJARAT,GROUND WATER,HALF-YEARLY,23.021548,72.663581,
3215,"BOREWELL NEAR MUNICIPAL SOLID WASTE SITE- GYASPUR, 
NAROL, AHMEDABAD",GUJARAT,GROUND WATER,HALF-YEARLY,22.977868,72.543816,
3216,"BOREWELL NEAR TSDF SITE OF GREEN ENVIRONMNET SERVICES 
CO. OP.LTD, VATVA, AHMEDABAD",GUJARAT,GROUND WATER,HALF-YEARLY,22.955938,72.639459,
3217,"BOREWELL NEAR TSDF SITE OF NARODA ENVIRO PROJECT.LTD, 
ODHAVE, AHMEDABAD",GUJARAT,GROUND WATER,HALF-YEARLY,23.082136,72.66846,
3218,"WELL OF MODASA, NAGAR PALIKA, VARIGRUH, MODASA",GUJARAT,GROUND WATER,HALF-YEARLY,23.462694,73.300731,
3219,"WELL OF IDAR, NAGAR PALIKA, SAKARIA, IDAR",GUJARAT,GROUND WATER,HALF-YEARLY,23.825025,73.000853,
3220,"BOREWELL OF GIDC-NADIAD AT GIDC OFFICE, GIDC NADIAD, 
KHEDA",GUJARAT,GROUND WATER,HALF-YEARLY,22.710311,72.852892,
3221,"BOREWELL OF TOWN RAJPIPLA, DIST.NARMADA",GUJARAT,GROUND WATER,HALF-YEARLY,21.871467,73.500417,
3222,"BOREWELL OF GIDC, PANOLI",GUJARAT,GROUND WATER,HALF-YEARLY,21.630465,73.022882,
3223,BOREWELL KADI INDUSTRIAL AREA,GUJARAT,GROUND WATER,HALF-YEARLY,23.309945,72.264236,
3224,DEESA BOREWELL,GUJARAT,GROUND WATER,HALF-YEARLY,24.257083,72.193084,
3225,VISNAGAR BOREWELL,GUJARAT,GROUND WATER,HALF-YEARLY,23.7,72.55,
3226,PATAN BOREWELL,GUJARAT,GROUND WATER,HALF-YEARLY,23.849292,72.126753,
3227,VIJAPUR (RANASAN) BOREWELL,GUJARAT,GROUND WATER,HALF-YEARLY,23.56714,72.750648,
3228,"GIDC, HALOL, PANCHMAHAL",GUJARAT,GROUND WATER,HALF-YEARLY,22.541932,73.459228,
3229,"GIDC, DAHOD, DAHOD",GUJARAT,GROUND WATER,HALF-YEARLY,22.840225,74.253625,
3230,"BOREWELL OF GIDC, JUNAGADH",GUJARAT,GROUND WATER,HALF-YEARLY,21.521532,70.457033,
3231,"BOREWELL NEAR TSDF SITE OF SAURASHTRA ENVIRO PROJECT
LTD., JUNA KATARIYA, BHACHAU",GUJARAT,GROUND WATER,HALF-YEARLY,23.291042,70.3416,
3232,"BOREWELL OF GIDC, ANTALIA WATER SUPPLY, BILLIMORA, 
GANDEVI",GUJARAT,GROUND WATER,HALF-YEARLY,20.768722,73.00164,
3233,"BOREWELL OF KALIAWADI GRID ROAD, NAVSARI",GUJARAT,GROUND WATER,HALF-YEARLY,20.949681,72.915022,
3234,"BOREWELL NERA TSDF OF NANDESARI ENVIRO CONTROL LIMITED, 
NADESARI, VADODARA",GUJARAT,GROUND WATER,HALF-YEARLY,22.413725,73.090994,
3235,"BOREWELL OF GIDC KALOL, B/H GIDC OFFICE, GIDC, KALOL, 
GANDHINAGAR",GUJARAT,GROUND WATER,HALF-YEARLY,23.246247,72.509283,
3236,"BOREWELL OF M/S ALFA ECA (I) LTD., UNIT-1, SR.NO. 249, UMA
IND. ESTATE, VASNA , IYAVA, SANAND, AHMEDABAD",GUJARAT,GROUND WATER,HALF-YEARLY,23.027687,72.518736,
3237,"BOREWELL OF L & T LTD., PLOT NO. 144/146, SARKHEJ-BAVLA
ROAD, SANAND, AHMEDABAD",GUJARAT,GROUND WATER,HALF-YEARLY,22.894975,72.417879,
3238,BOREWELL OF GIDC KANSARI,GUJARAT,GROUND WATER,HALF-YEARLY,24.325839,72.14038,
3239,"BOREWELL OF GIDC, SOJITRA",GUJARAT,GROUND WATER,HALF-YEARLY,22.538881,72.720061,
3240,"BOREWELL OF AJI GIDC, RAJKOT",GUJARAT,GROUND WATER,HALF-YEARLY,22.279594,70.835138,
3241,"BOREWELL NEAR MUNICIPAL SOLID WASTE SITE, NAKARWADI, 
RAJKOT",GUJARAT,GROUND WATER,HALF-YEARLY,22.303828,70.802397,
3242,"BOREWELL NEAR TSDF OF GUJARAT MARITIME BOARD, ALANG, 
BHAVNAGAR",GUJARAT,GROUND WATER,HALF-YEARLY,21.399603,72.174589,
3243,"BOREWELL OF GIDC, VARTEJ, BHAVNAGAR",GUJARAT,GROUND WATER,HALF-YEARLY,21.747898,72.074867,
3244,"BOREWELL NEAR TSDF OF BHARUCH ENVIRO INFRASTRUCTURE
LIMITED, ANKLESHWAR, BHARUCH",GUJARAT,GROUND WATER,HALF-YEARLY,21.704767,72.995722,
3245,BOREWELL AT DHANGADHRA NEAR DHANGADHRA CHEMICALS,GUJARAT,GROUND WATER,HALF-YEARLY,22.980975,71.4739,
3246,"BOREWELL OF GIDC OFFICE, SHANKAR TEKRI, UDHYOGNAGAR, ",GUJARAT,GROUND WATER,HALF-YEARLY,22.470878,70.059275,
,JAMNANGAR,,,,,,
,"BOREWELL OF SHRI MAHAVIR METAL CRAFT PVT. LTD., PLOT NO.",,,,,,
3247,"3059, ROAD NO.6, NR. MAHAVIR CIRCLE, PHASE-III, GIDC, DARED, ",GUJARAT,GROUND WATER,HALF-YEARLY,22.418404,70.042366,
,JAMNAGAR,,,,,,
4411,"BOREWELL OF MR. HITENDRABHAI LAKHMANBHAI KER SHIV SAI
PARK, NEW SMASHAN ROAD, GANDHINAGAR",GUJARAT,GROUND WATER,HALF-YEARLY,22.498056,70.058611,
